time,0
1923-08-15,-0.112791
1923-09-15,0.0660973
1923-10-15,0.386328
1923-11-15,0.461199
1923-12-15,0.505276
1924-01-15,0.45055
1924-02-15,0.163488
1924-03-15,0.0834408
1924-04-15,-0.339399
1924-05-15,-0.534168
1924-06-15,-1.06875
1924-07-15,-1.44584
1924-08-15,-1.56857
1924-09-15,-1.79574
1924-10-15,-1.88826
1924-11-15,-1.96139
1924-12-15,-1.93752
1925-01-15,-1.81764
1925-02-15,-1.77701
1925-03-15,-0.7918
1925-04-15,-0.731459
1925-05-15,-0.691608
1925-06-15,-0.711081
1925-07-15,-0.306744
1925-08-15,-0.0649509
1925-09-15,0.0670166
1925-10-15,0.456238
1925-11-15,0.907709
1925-12-15,1.15734
1926-01-15,1.19474
1926-02-15,0.807577
1926-03-15,0.933899
1926-04-15,0.657112
1926-05-15,0.300701
1926-06-15,-0.01227
1926-07-15,-0.239344
1926-08-15,-0.56868
1926-09-15,-0.994244
1926-10-15,-1.4528
1926-11-15,-1.34431
1926-12-15,-1.01416
1927-01-15,-0.88262
1927-02-15,-0.734901
1927-03-15,-0.73111
1927-04-15,-1.01343
1927-05-15,-0.892859
1927-06-15,-0.579151
1927-07-15,-0.638723
1927-08-15,-0.640181
1927-09-15,-0.338963
1927-10-15,-0.0670624
1927-11-15,-0.290731
1927-12-15,-0.282305
1928-01-15,-0.0460796
1928-02-15,-0.245892
1928-03-15,-0.48518
1928-04-15,-0.545118
1928-05-15,-0.442228
1928-06-15,-0.670471
1928-07-15,-0.384064
1928-08-15,-0.447561
1928-09-15,-0.588123
1928-10-15,-0.712381
1928-11-15,-0.622261
1928-12-15,-0.521374
1929-01-15,-0.79706
1929-02-15,-0.884903
1929-03-15,-0.67713
1929-04-15,-0.729889
1929-05-15,-0.637939
1929-06-15,-0.55512
1929-07-15,-0.419073
1929-08-15,-0.479691
1929-09-15,-0.323883
1929-10-15,-0.277822
1929-11-15,-0.212271
1929-12-15,-0.0464344
1930-01-15,0.121151
1930-02-15,0.158207
1930-03-15,-0.002491
1930-04-15,-0.0723381
1930-05-15,-0.0114689
1930-06-15,0.39119
1930-07-15,0.310286
1930-08-15,0.34347
1930-09-15,0.639887
1930-10-15,0.970758
1930-11-15,1.09033
1930-12-15,1.05723
1931-01-15,1.05888
1931-02-15,0.949398
1931-03-15,0.461189
1931-04-15,0.352371
1931-05-15,0.277872
1931-06-15,0.00909996
1931-07-15,-0.135294
1931-08-15,-0.436831
1931-09-15,-1.09047
1931-10-15,-1.35369
1931-11-15,-1.2111
1931-12-15,-1.08792
1932-01-15,-1.07996
1932-02-15,-0.817152
1932-03-15,-0.37492
1932-04-15,-0.149879
1932-05-15,-0.0546589
1932-06-15,-0.15332
1932-07-15,-0.257284
1932-08-15,-0.585781
1932-09-15,-0.776064
1932-10-15,-0.690252
1932-11-15,-0.639912
1932-12-15,-0.873064
1933-01-15,-0.91576
1933-02-15,-1.03576
1933-03-15,-0.988161
1933-04-15,-0.944799
1933-05-15,-1.03505
1933-06-15,-1.36936
1933-07-15,-1.58515
1933-08-15,-1.7886
1933-09-15,-1.80848
1933-10-15,-1.99084
1933-11-15,-2.03159
1933-12-15,-1.91595
1934-01-15,-1.53703
1934-02-15,-1.25237
1934-03-15,-1.28584
1934-04-15,-1.14508
1934-05-15,-0.715378
1934-06-15,-0.48159
1934-07-15,-0.426363
1934-08-15,-0.56003
1934-09-15,-0.921383
1934-10-15,-0.692341
1934-11-15,-0.664101
1934-12-15,-0.617615
1935-01-15,-0.731918
1935-02-15,-0.697872
1935-03-15,-0.68005
1935-04-15,-0.967949
1935-05-15,-0.795038
1935-06-15,-0.70203
1935-07-15,-0.617723
1935-08-15,-0.51045
1935-09-15,-0.394304
1935-10-15,-0.342953
1935-11-15,-0.462372
1935-12-15,-0.582714
1936-01-15,-0.629009
1936-02-15,-0.553532
1936-03-15,-0.620411
1936-04-15,-0.416368
1936-05-15,-0.427799
1936-06-15,-0.57696
1936-07-15,-0.755203
1936-08-15,-0.6996
1936-09-15,-0.588394
1936-10-15,-0.668331
1936-11-15,-0.857061
1936-12-15,-0.940584
1937-01-15,-1.05087
1937-02-15,-0.585333
1937-03-15,-0.48554
1937-04-15,-0.704988
1937-05-15,-0.606438
1937-06-15,-0.445169
1937-07-15,-0.550213
1937-08-15,-0.34815
1937-09-15,-0.264294
1937-10-15,-0.301762
1937-11-15,-0.406721
1937-12-15,-0.592485
1938-01-15,-1.09332
1938-02-15,-1.30038
1938-03-15,-1.12969
1938-04-15,-1.35863
1938-05-15,-1.20144
1938-06-15,-1.69834
1938-07-15,-2.13227
1938-08-15,-2.12793
1938-09-15,-1.61793
1938-10-15,-1.37321
1938-11-15,-1.4286
1938-12-15,-1.54589
1939-01-15,-1.76068
1939-02-15,-1.65803
1939-03-15,-0.703449
1939-04-15,-0.491669
1939-05-15,-0.150829
1939-06-15,-0.246151
1939-07-15,-0.0461941
1939-08-15,0.0424004
1939-09-15,-0.391314
1939-10-15,-0.390352
1939-11-15,-0.72644
1939-12-15,-0.221495
1940-01-15,0.713942
1940-02-15,0.684519
1940-03-15,0.93042
1940-04-15,0.254032
1940-05-15,0.394161
1940-06-15,0.297819
1940-07-15,0.331856
1940-08-15,0.77877
1940-09-15,0.643227
1940-10-15,0.349049
1940-11-15,1.31236
1940-12-15,1.91572
1941-01-15,1.83871
1941-02-15,1.95329
1941-03-15,1.36076
1941-04-15,0.867382
1941-05-15,0.915852
1941-06-15,0.588619
1941-07-15,0.477957
1941-08-15,0.42613
1941-09-15,0.301996
1941-10-15,0.599398
1941-11-15,0.95332
1941-12-15,1.01875
1942-01-15,0.466291
1942-02-15,0.141308
1942-03-15,0.190029
1942-04-15,0.191671
1942-05-15,-0.186968
1942-06-15,-0.60446
1942-07-15,-1.3951
1942-08-15,-1.79312
1942-09-15,-2.15862
1942-10-15,-2.15795
1942-11-15,-2.15616
1942-12-15,-2.10402
1943-01-15,-2.23111
1943-02-15,-2.17798
1943-03-15,-1.53268
1943-04-15,-1.10362
1943-05-15,-0.648188
1943-06-15,-0.35989
1943-07-15,-0.323223
1943-08-15,-0.28581
1943-09-15,-0.733194
1943-10-15,-0.975952
1943-11-15,-0.770302
1943-12-15,-0.699154
1944-01-15,-0.65337
1944-02-15,-0.277733
1944-03-15,0.22242
1944-04-15,0.302191
1944-05-15,-0.0163383
1944-06-15,-0.153191
1944-07-15,-0.0120335
